28494.0,216607.0,233719.0,587.0,11085.0,227692.0,233719.0,5145.0,69231.0,54120.0,161503.0,208309.0,24602.0,30146.0,86197.0,42404.0,45227.0,312511.0,117247.0,121960.0,2230505.0
25665.0,206215.0,222507.0,555.0,10195.0,216410.0,222507.0,4620.0,74347.0,51623.0,145416.0,185710.0,22835.0,27876.0,79208.0,38286.0,43191.0,285535.0,109810.0,114206.0,2086718.0
22490.0,187807.0,202644.0,487.0,8575.0,196382.0,202644.0,4037.0,77378.0,47605.0,129880.0,164183.0,20754.0,24648.0,72658.0,34294.0,38938.0,252829.0,94547.0,104648.0,1887428.0
19222.0,168264.0,181557.0,420.0,6900.0,175164.0,181557.0,3319.0,79279.0,43522.0,109415.0,134696.0,17984.0,20476.0,63296.0,29371.0,33924.0,215893.0,79474.0,89869.0,1653601.0
16767.0,152709.0,164774.0,369.0,5534.0,158244.0,164774.0,3014.0,80605.0,40542.0,96904.0,116340.0,15756.0,17530.0,56382.0,25759.0,31507.0,188627.0,68731.0,82967.0,1487837.0
15770.0,144810.0,156250.0,345.0,4910.0,149721.0,156250.0,2707.0,81459.0,39284.0,86683.0,101599.0,14455.0,16254.0,53625.0,22766.0,29375.0,166928.0,61971.0,76118.0,1381281.0
14720.0,139244.0,150244.0,330.0,4507.0,143765.0,150244.0,2646.0,81596.0,36883.0,84222.0,97772.0,13752.0,14472.0,50533.0,21365.0,27965.0,156428.0,57736.0,73349.0,1321774.0
14332.0,136659.0,147455.0,328.0,4372.0,141032.0,147455.0,2587.0,81810.0,36820.0,83381.0,96407.0,13648.0,14207.0,49657.0,20568.0,27008.0,151165.0,56641.0,71520.0,1297051.0
14183.0,139255.0,150257.0,329.0,4643.0,143899.0,150257.0,2699.0,80978.0,37627.0,84265.0,97252.0,13756.0,14641.0,49102.0,20929.0,27925.0,155699.0,57803.0,73449.0,1318950.0
15365.0,148110.0,159811.0,352.0,5266.0,153377.0,159811.0,2913.0,78556.0,39471.0,88925.0,103910.0,15057.0,15607.0,51619.0,22209.0,30168.0,171551.0,64052.0,77654.0,1403782.0
17473.0,164482.0,177477.0,425.0,6491.0,170973.0,177477.0,3233.0,74771.0,42750.0,105285.0,124679.0,18067.0,17976.0,58716.0,25303.0,33983.0,200459.0,75434.0,88844.0,1584299.0
18433.0,178589.0,192698.0,466.0,6901.0,185491.0,192698.0,3394.0,72003.0,48000.0,119039.0,137959.0,19595.0,19784.0,62900.0,28623.0,35173.0,215686.0,78243.0,94701.0,1710376.0
18974.0,186644.0,201389.0,476.0,7041.0,193684.0,201389.0,3543.0,70901.0,49287.0,124997.0,144334.0,19412.0,20123.0,65118.0,31032.0,36020.0,226280.0,78222.0,96485.0,1775349.0
20579.0,194741.0,210126.0,492.0,7486.0,202227.0,210126.0,3777.0,69376.0,51719.0,134265.0,158408.0,20216.0,22617.0,69934.0,34070.0,37893.0,243615.0,86292.0,100226.0,1878186.0
22638.0,202648.0,218658.0,509.0,7985.0,210632.0,218658.0,4085.0,68644.0,52762.0,142865.0,171703.0,21625.0,24606.0,76165.0,36476.0,40681.0,260221.0,95484.0,104846.0,1981889.0
24404.0,209948.0,226534.0,512.0,8613.0,218560.0,226534.0,4246.0,67212.0,55020.0,148246.0,180442.0,22292.0,27889.0,81406.0,40190.0,43091.0,284047.0,103272.0,106285.0,2078743.0
26332.0,220858.0,238307.0,517.0,9683.0,230541.0,238307.0,4614.0,62682.0,55408.0,157257.0,196249.0,23138.0,29455.0,85721.0,41912.0,45636.0,295489.0,107824.0,112217.0,2182147.0
27021.0,222300.0,239862.0,510.0,9820.0,232119.0,239862.0,4725.0,55596.0,55973.0,160063.0,198952.0,23025.0,30784.0,87032.0,43653.0,46176.0,307551.0,112605.0,113667.0,2211296.0
27408.0,226476.0,244368.0,491.0,10311.0,236787.0,244368.0,4877.0,49877.0,56932.0,166054.0,208997.0,21424.0,31422.0,85608.0,44652.0,47165.0,313554.0,111178.0,114083.0,2246030.0
28266.0,229025.0,247119.0,500.0,10675.0,239700.0,247119.0,5100.0,48510.0,55258.0,168350.0,214560.0,21717.0,29990.0,85671.0,44122.0,46819.0,308507.0,109437.0,115855.0,2256299.0
28629.0,233097.0,251512.0,530.0,11416.0,244513.0,251512.0,5104.0,49295.0,55399.0,167795.0,217785.0,22679.0,30500.0,85382.0,44314.0,45906.0,311970.0,110249.0,113990.0,2281576.0
27518.0,237289.0,256035.0,563.0,12225.0,249514.0,256035.0,5325.0,54469.0,56062.0,165351.0,215615.0,23258.0,32172.0,81741.0,45875.0,45699.0,319156.0,113783.0,119500.0,2317186.0
29116.0,234165.0,252665.0,573.0,12531.0,246696.0,252665.0,5279.0,57945.0,55737.0,162680.0,210491.0,24480.0,32814.0,88672.0,48126.0,47338.0,338673.0,121603.0,122411.0,2344661.0
29519.0,230579.0,248795.0,599.0,12324.0,242902.0,248795.0,5295.0,66025.0,56645.0,160334.0,206203.0,25212.0,32690.0,88612.0,47578.0,46836.0,337453.0,123333.0,122624.0,2332352.0
27698.0,227122.0,245065.0,599.0,12033.0,239155.0,245065.0,5123.0,72776.0,56021.0,152748.0,194871.0,24548.0,31242.0,83855.0,44295.0,46333.0,320757.0,116728.0,120983.0,2267019.0
27473.0,213509.0,230377.0,601.0,10805.0,224314.0,230377.0,4881.0,76739.0,53400.0,146092.0,186208.0,24652.0,28956.0,85316.0,41576.0,44186.0,302338.0,117595.0,118700.0,2168095.0
24194.0,198773.0,214476.0,534.0,9573.0,208346.0,214476.0,4197.0,78886.0,49596.0,131072.0,165684.0,22423.0,25843.0,77962.0,37260.0,40823.0,268751.0,104977.0,106653.0,1984498.0
20051.0,175040.0,188868.0,451.0,7533.0,182572.0,188868.0,3585.0,79315.0,45414.0,114251.0,141435.0,19156.0,21553.0,66222.0,32173.0,36329.0,231187.0,85906.0,93870.0,1733777.0
18082.0,161084.0,173810.0,394.0,6285.0,167369.0,173810.0,3237.0,80332.0,42132.0,101279.0,122005.0,16709.0,18344.0,60829.0,28204.0,32915.0,201495.0,77252.0,86427.0,1571996.0
16404.0,152189.0,164212.0,369.0,5543.0,157732.0,164212.0,2905.0,80583.0,40838.0,95806.0,113673.0,15332.0,17009.0,55952.0,26650.0,31225.0,188315.0,69463.0,79031.0,1477443.0
15274.0,148565.0,160302.0,350.0,5283.0,153867.0,160302.0,2835.0,80869.0,39293.0,90063.0,105305.0,14439.0,15633.0,52480.0,24833.0,29564.0,175417.0,64244.0,75889.0,1414808.0
14852.0,144768.0,156205.0,338.0,5004.0,149772.0,156205.0,2828.0,81287.0,39186.0,86673.0,100519.0,14001.0,15325.0,51506.0,24511.0,28448.0,172541.0,60755.0,75013.0,1379736.0
14595.0,146929.0,158537.0,345.0,5211.0,152140.0,158537.0,2864.0,80587.0,39876.0,87607.0,101576.0,14305.0,15627.0,50554.0,24809.0,28703.0,176191.0,59625.0,75388.0,1394004.0
15592.0,157398.0,169833.0,365.0,5916.0,163314.0,169833.0,3085.0,78594.0,41416.0,93014.0,109138.0,15332.0,16343.0,52817.0,24974.0,30069.0,184606.0,65122.0,79649.0,1476409.0
17729.0,169589.0,182987.0,435.0,6784.0,176372.0,182987.0,3382.0,76102.0,45469.0,106413.0,126246.0,18143.0,19126.0,60075.0,27312.0,33375.0,207125.0,76078.0,89884.0,1625613.0
18569.0,180502.0,194762.0,476.0,7146.0,187648.0,194762.0,3614.0,75057.0,49105.0,118391.0,138193.0,19580.0,20406.0,63228.0,30456.0,35373.0,221588.0,79796.0,96860.0,1735514.0
19263.0,187998.0,202850.0,494.0,7312.0,195310.0,202850.0,3853.0,73189.0,51444.0,125175.0,146557.0,20041.0,21776.0,65879.0,31911.0,36134.0,227598.0,81537.0,101038.0,1802209.0
20859.0,196759.0,212303.0,514.0,7837.0,204595.0,212303.0,4227.0,71057.0,52982.0,135088.0,161767.0,21254.0,23672.0,70471.0,34906.0,38522.0,244834.0,87538.0,107277.0,1908764.0
22470.0,204668.0,220838.0,524.0,8364.0,213032.0,220838.0,4513.0,69128.0,54978.0,147223.0,180712.0,22006.0,26338.0,74703.0,37082.0,40454.0,259977.0,93501.0,110923.0,2012271.0
24629.0,211751.0,228479.0,528.0,9020.0,220771.0,228479.0,4806.0,66814.0,55102.0,156246.0,195416.0,22664.0,27972.0,81286.0,39522.0,42854.0,275959.0,100393.0,114755.0,2107448.0
26527.0,219086.0,236395.0,537.0,9804.0,228890.0,236395.0,4999.0,61405.0,55439.0,161726.0,205500.0,23425.0,29625.0,85571.0,41030.0,46224.0,286539.0,111092.0,116933.0,2187145.0
28637.0,226931.0,244859.0,549.0,10577.0,237508.0,244859.0,5121.0,52682.0,55776.0,167421.0,214901.0,24357.0,30771.0,90875.0,46886.0,46773.0,320671.0,116026.0,118025.0,2284206.0
30024.0,227441.0,245409.0,546.0,10792.0,238233.0,245409.0,5276.0,44854.0,56989.0,169320.0,218728.0,23557.0,31622.0,91738.0,45416.0,46874.0,311271.0,121327.0,118432.0,2283258.0
31029.0,233836.0,252310.0,554.0,11524.0,245361.0,252310.0,5369.0,41675.0,55996.0,166808.0,216597.0,23093.0,31000.0,91018.0,46135.0,47232.0,311582.0,121728.0,117003.0,2302160.0
32274.0,232190.0,250534.0,568.0,11739.0,243929.0,250534.0,5452.0,40124.0,55999.0,171178.0,225940.0,22832.0,31387.0,93311.0,47720.0,49246.0,323121.0,125462.0,116825.0,2330363.0
31613.0,235554.0,254163.0,589.0,12456.0,248009.0,254163.0,5399.0,45955.0,56287.0,167561.0,220804.0,23219.0,32682.0,92707.0,49293.0,48534.0,332164.0,125567.0,117373.0,2354091.0
31121.0,225949.0,243799.0,593.0,12194.0,238143.0,243799.0,5281.0,55905.0,57174.0,163942.0,213950.0,24158.0,34850.0,95216.0,49670.0,46584.0,339997.0,125335.0,118412.0,2326072.0
30307.0,223555.0,241217.0,600.0,12079.0,235634.0,241217.0,5011.0,65893.0,58597.0,150423.0,192612.0,24035.0,34654.0,92708.0,45566.0,46671.0,315507.0,122184.0,112005.0,2250475.0
29189.0,219537.0,236880.0,617.0,11712.0,231248.0,236880.0,5083.0,72082.0,58098.0,151110.0,193908.0,24320.0,33096.0,90679.0,45306.0,45908.0,315446.0,119294.0,114349.0,2234744.0
27428.0,207651.0,224056.0,627.0,10736.0,218386.0,224056.0,4917.0,75739.0,57363.0,146631.0,188587.0,24582.0,32147.0,86564.0,44431.0,45157.0,309267.0,116910.0,112955.0,2158191.0
22919.0,192761.0,207990.0,560.0,9559.0,202320.0,207990.0,4500.0,77181.0,52602.0,138729.0,178066.0,22315.0,28336.0,76048.0,40644.0,42333.0,282174.0,103240.0,106325.0,1996590.0
21276.0,176918.0,190894.0,492.0,8347.0,185264.0,190894.0,3942.0,77670.0,48673.0,131880.0,168174.0,19972.0,24618.0,72165.0,35706.0,38281.0,248370.0,93264.0,95116.0,1831916.0
17985.0,161516.0,174277.0,429.0,7015.0,168531.0,174277.0,3662.0,78534.0,45099.0,121056.0,151554.0,17613.0,21297.0,63068.0,31319.0,33759.0,217384.0,81885.0,89651.0,1659911.0
16646.0,154079.0,166252.0,402.0,6425.0,160504.0,166252.0,3356.0,79504.0,42455.0,109827.0,134768.0,16410.0,18830.0,59269.0,28298.0,31898.0,196067.0,73152.0,82871.0,1547267.0
15836.0,145768.0,157283.0,378.0,5788.0,151574.0,157283.0,3141.0,79666.0,41489.0,105759.0,128182.0,15323.0,17790.0,57054.0,27134.0,29909.0,187023.0,69690.0,77439.0,1473509.0
14825.0,143230.0,154545.0,370.0,5564.0,148793.0,154545.0,2908.0,79948.0,40234.0,103569.0,124761.0,15045.0,16591.0,54014.0,25556.0,29191.0,176632.0,65225.0,72852.0,1428399.0
14641.0,142358.0,153604.0,365.0,5469.0,147826.0,153604.0,2941.0,79488.0,39288.0,102716.0,123222.0,14761.0,15735.0,53679.0,25439.0,28938.0,175940.0,62284.0,73264.0,1415563.0
15033.0,141248.0,152407.0,391.0,5285.0,146533.0,152407.0,3087.0,79501.0,40622.0,102865.0,123124.0,15456.0,16132.0,54686.0,24495.0,28897.0,171592.0,64435.0,74435.0,1412632.0
15358.0,141935.0,153149.0,424.0,5441.0,147376.0,153149.0,3242.0,80454.0,40337.0,101718.0,121992.0,16232.0,16522.0,55681.0,25849.0,29107.0,180379.0,65980.0,77959.0,1432283.0
17156.0,150504.0,162394.0,494.0,6492.0,156996.0,162394.0,3559.0,79884.0,42493.0,112872.0,138492.0,18170.0,19227.0,60640.0,28946.0,31452.0,201103.0,74289.0,84809.0,1552368.0
20278.0,168513.0,181826.0,559.0,7870.0,176382.0,181826.0,4130.0,77023.0,46309.0,129280.0,162673.0,20365.0,22781.0,68553.0,34228.0,34940.0,230955.0,86484.0,95513.0,1750488.0
22519.0,184564.0,199145.0,594.0,9066.0,193630.0,199145.0,4582.0,74035.0,48963.0,142599.0,183570.0,21812.0,25891.0,74451.0,38776.0,38713.0,259686.0,97199.0,103071.0,1922011.0
25386.0,194072.0,209404.0,599.0,9741.0,203812.0,209404.0,4798.0,72280.0,51963.0,152631.0,200311.0,23147.0,29597.0,83072.0,41486.0,42608.0,279431.0,107384.0,105558.0,2046682.0
27295.0,198600.0,214290.0,596.0,10080.0,208679.0,214290.0,4938.0,70182.0,53707.0,161749.0,215517.0,23902.0,32901.0,88493.0,45137.0,45169.0,303720.0,118125.0,106858.0,2144228.0
29266.0,200852.0,216719.0,592.0,10431.0,211282.0,216719.0,5163.0,64465.0,54721.0,167367.0,224462.0,24306.0,35570.0,93917.0,46889.0,46683.0,315451.0,126642.0,110454.0,2201953.0
29803.0,203735.0,219831.0,583.0,10837.0,214572.0,219831.0,5160.0,56793.0,54202.0,167808.0,225648.0,23984.0,35678.0,94236.0,46916.0,48963.0,315394.0,127481.0,109101.0,2210556.0
30327.0,211052.0,227725.0,567.0,11619.0,222671.0,227725.0,5049.0,50915.0,54155.0,178633.0,243926.0,22911.0,35185.0,92556.0,47779.0,48648.0,320380.0,125277.0,105478.0,2262579.0
30220.0,197660.0,213276.0,578.0,10488.0,208147.0,213276.0,5087.0,50926.0,54662.0,175970.0,240489.0,23286.0,36222.0,90580.0,48423.0,48845.0,322568.0,122826.0,105267.0,2198797.0
31096.0,185661.0,200328.0,587.0,9494.0,195154.0,200328.0,5336.0,49797.0,54127.0,170746.0,231988.0,23324.0,36074.0,92271.0,44379.0,45255.0,299535.0,121927.0,109615.0,2107022.0
31963.0,188995.0,203925.0,615.0,9916.0,198911.0,203925.0,5562.0,51834.0,53944.0,165275.0,223435.0,24870.0,36722.0,95472.0,41124.0,44250.0,281134.0,123088.0,115559.0,2100521.0
29490.0,195213.0,210635.0,605.0,10728.0,205941.0,210635.0,5385.0,64687.0,53220.0,165008.0,222328.0,25446.0,36508.0,91797.0,40464.0,44859.0,278810.0,119804.0,115409.0,2126972.0
28519.0,194126.0,209463.0,599.0,10671.0,204797.0,209463.0,5203.0,71186.0,53627.0,165242.0,222280.0,24677.0,35322.0,88869.0,40826.0,44079.0,283519.0,116130.0,112167.0,2120764.0
28170.0,194139.0,209476.0,611.0,10682.0,204821.0,209476.0,5031.0,74523.0,53192.0,160908.0,216036.0,24868.0,33754.0,89081.0,40017.0,43353.0,280573.0,116832.0,109423.0,2104966.0
26319.0,191713.0,206859.0,615.0,10461.0,202174.0,206859.0,5106.0,76063.0,52718.0,156522.0,210660.0,24970.0,32742.0,84885.0,39173.0,42576.0,275240.0,114443.0,113692.0,2073789.0
23668.0,177535.0,191561.0,549.0,9245.0,186779.0,191561.0,4553.0,76671.0,49787.0,148687.0,199675.0,22515.0,29712.0,78724.0,36960.0,40754.0,258565.0,104514.0,104077.0,1936091.0
20594.0,160413.0,173086.0,466.0,7778.0,168191.0,173086.0,3974.0,76903.0,46358.0,132420.0,175244.0,19295.0,25871.0,70384.0,33466.0,36599.0,233228.0,91425.0,93084.0,1741864.0
17803.0,149693.0,161519.0,408.0,6791.0,156484.0,161519.0,3366.0,77751.0,43103.0,121456.0,158482.0,16798.0,22189.0,62480.0,29168.0,32818.0,203224.0,79416.0,81262.0,1585727.0
16329.0,140138.0,151209.0,381.0,5931.0,146069.0,151209.0,3078.0,77769.0,41678.0,113729.0,146454.0,15548.0,20335.0,58459.0,27276.0,29318.0,188807.0,70255.0,75157.0,1479130.0
15017.0,136082.0,146833.0,361.0,5576.0,141552.0,146833.0,2971.0,77799.0,39927.0,105431.0,133675.0,14586.0,18411.0,54504.0,26102.0,28126.0,179737.0,66810.0,72317.0,1412651.0
14975.0,131227.0,141594.0,354.0,5128.0,136355.0,141594.0,2824.0,77868.0,39630.0,99287.0,124512.0,14295.0,17806.0,54811.0,24486.0,27558.0,168815.0,62461.0,69720.0,1355301.0
14276.0,127180.0,137228.0,353.0,4767.0,131947.0,137228.0,2761.0,77564.0,38740.0,97746.0,122119.0,14213.0,16713.0,52582.0,24127.0,27207.0,166041.0,61292.0,68278.0,1322363.0
13718.0,125270.0,135166.0,347.0,4510.0,129780.0,135166.0,2807.0,78663.0,38830.0,90801.0,112299.0,13817.0,16231.0,49944.0,22912.0,27034.0,159429.0,58028.0,67757.0,1282509.0
14168.0,127884.0,137988.0,377.0,4789.0,132673.0,137988.0,2895.0,79937.0,38370.0,92244.0,113897.0,14584.0,16321.0,51543.0,24017.0,27509.0,165873.0,60541.0,69981.0,1313578.0
16641.0,140900.0,152031.0,464.0,6219.0,147118.0,152031.0,3313.0,78915.0,41657.0,101537.0,126211.0,17113.0,20091.0,59039.0,28322.0,30465.0,191943.0,70528.0,79239.0,1463779.0
20544.0,160543.0,173226.0,571.0,7958.0,168500.0,173226.0,4088.0,76785.0,45151.0,116645.0,148429.0,20688.0,24252.0,69917.0,33944.0,34854.0,225230.0,88296.0,92560.0,1685408.0
22545.0,173570.0,187283.0,602.0,9025.0,182595.0,187283.0,4456.0,73949.0,48043.0,130682.0,169641.0,22102.0,27530.0,74843.0,37970.0,36946.0,251179.0,97800.0,98079.0,1836122.0
23865.0,179779.0,193982.0,577.0,9319.0,189098.0,193982.0,4603.0,71725.0,48211.0,136382.0,179170.0,22439.0,28412.0,77812.0,38981.0,39380.0,262255.0,102864.0,99903.0,1902741.0
25875.0,186227.0,200940.0,569.0,9754.0,195981.0,200940.0,4824.0,69851.0,48790.0,144242.0,191475.0,23036.0,30158.0,83117.0,39440.0,41157.0,268926.0,108368.0,102644.0,1976312.0
27254.0,193747.0,209053.0,568.0,10394.0,204140.0,209053.0,5196.0,65712.0,48505.0,149695.0,199666.0,23610.0,30867.0,86533.0,41981.0,41785.0,286352.0,113597.0,110036.0,2057744.0
